SYMBOL,COMPANY_NAME,EXCHANGE,YF_TICKER
ALFA TRANSFORMERS LTD.,ALFATRAN,BSE_KAGGLE,ALFA TRANSFORMERS LTD..BO
STARLITE COMPONENTS LTD.,STARLITE,BSE_KAGGLE,STARLITE COMPONENTS LTD..BO
NHC FOODS LTD.,NHCFOODS,BSE_KAGGLE,NHC FOODS LTD..BO
PVP VENTURES LTD.,PVP,BSE_KAGGLE,PVP VENTURES LTD..BO
TRIGYN TECHNOLOGIES LTD.,TRIGYN,BSE_KAGGLE,TRIGYN TECHNOLOGIES LTD..BO
KEI INDUSTRIES LTD.,KEI,BSE_KAGGLE,KEI INDUSTRIES LTD..BO
IMP POWERS LTD.,INDLMETER,BSE_KAGGLE,IMP POWERS LTD..BO
KEERTHI INDUSTRIES LTD.,KEERTHI,BSE_KAGGLE,KEERTHI INDUSTRIES LTD..BO
BHEEMA CEMENTS LTD.,BHEEMACEM,BSE_KAGGLE,BHEEMA CEMENTS LTD..BO
GUJARAT SIDHEE CEMENT LTD.,GSCLCEMENT,BSE_KAGGLE,GUJARAT SIDHEE CEMENT LTD..BO
SURAJ PRODUCTS LTD.,SURAJ,BSE_KAGGLE,SURAJ PRODUCTS LTD..BO
ANJANI PORTLAND CEMENT LTD.-$,APCL,BSE_KAGGLE,ANJANI PORTLAND CEMENT LTD.-$.BO
Modi Naturals Limited,MODINATUR,BSE_KAGGLE,Modi Naturals Limited.BO
PRASHANT INDIA LTD.,PRSNTIN,BSE_KAGGLE,PRASHANT INDIA LTD..BO
SHAH FOODS LTD.,SHAHFOOD,BSE_KAGGLE,SHAH FOODS LTD..BO
KHANDELWAL EXTRACTION LTD.,ZKHANDEN,BSE_KAGGLE,KHANDELWAL EXTRACTION LTD..BO
TASTY BITE EATABLES LTD.,TASTYBIT,BSE_KAGGLE,TASTY BITE EATABLES LTD..BO
RITESH INTERNATIONAL LTD.,RITESHIN,BSE_KAGGLE,RITESH INTERNATIONAL LTD..BO
AVT NATURAL PRODUCTS LTD.,AVTNPL,BSE_KAGGLE,AVT NATURAL PRODUCTS LTD..BO
HINDUSTAN FOODS LTD.,HNDFDS,BSE_KAGGLE,HINDUSTAN FOODS LTD..BO
NAHAR INDUSTRIAL ENTERPRISES LTD.-$,NAHARINDUS,BSE_KAGGLE,NAHAR INDUSTRIAL ENTERPRISES LTD.-$.BO
VADILAL ENTERPRISES LTD.,VADILENT,BSE_KAGGLE,VADILAL ENTERPRISES LTD..BO
VADILAL INDUSTRIES LTD.-$,VADILALIND,BSE_KAGGLE,VADILAL INDUSTRIES LTD.-$.BO
ASHIANA AGRO INDUSTRIES LTD.,ASHAI,BSE_KAGGLE,ASHIANA AGRO INDUSTRIES LTD..BO
ADF FOODS LTD.-$,ADFFOODS,BSE_KAGGLE,ADF FOODS LTD.-$.BO
Retro Green Revolution Ltd,RGRL,BSE_KAGGLE,Retro Green Revolution Ltd.BO
WILLIAMSON FINANCIAL SERVICES LTD.,WILLIMFI,BSE_KAGGLE,WILLIAMSON FINANCIAL SERVICES LTD..BO
AJANTA SOYA LTD.,AJANTSOY,BSE_KAGGLE,AJANTA SOYA LTD..BO
WILLIAMSON MAGOR & COMPANY LTD.,WILLAMAGOR,BSE_KAGGLE,WILLIAMSON MAGOR & COMPANY LTD..BO
Richirich Inventures Limited,RICHIRICH,BSE_KAGGLE,Richirich Inventures Limited.BO
Superior Industrial Enterprises Limited,SIEL,BSE_KAGGLE,Superior Industrial Enterprises Limited.BO
SAPTARISHI AGRO INDUSTRIES LTD.,SPTRSHI,BSE_KAGGLE,SAPTARISHI AGRO INDUSTRIES LTD..BO
SARDA PROTEINS LTD.,SRDAPRT,BSE_KAGGLE,SARDA PROTEINS LTD..BO
Sanwaria Consumer Ltd-$,SANWARIA,BSE_KAGGLE,Sanwaria Consumer Ltd-$.BO
PRIMA AGRO LTD.,PRIMAGR,BSE_KAGGLE,PRIMA AGRO LTD..BO
MADHUR INDUSTRIES LTD.,MADHURIND,BSE_KAGGLE,MADHUR INDUSTRIES LTD..BO
TARAI FOODS LTD.,TARAI,BSE_KAGGLE,TARAI FOODS LTD..BO
MODERN DAIRIES LTD.,MODAIRY,BSE_KAGGLE,MODERN DAIRIES LTD..BO
BAMBINO AGRO INDUSTRIES LTD.,BAMBINO,BSE_KAGGLE,BAMBINO AGRO INDUSTRIES LTD..BO
PRIME INDUSTRIES LTD.,PRIMIND,BSE_KAGGLE,PRIME INDUSTRIES LTD..BO
VIKAS WSP LTD.,VIKASWSP,BSE_KAGGLE,VIKAS WSP LTD..BO
VSF PROJECTS LTD.,VSFPROJ,BSE_KAGGLE,VSF PROJECTS LTD..BO
BANSISONS TEA INDUSTRIES LTD.,BANSTEA,BSE_KAGGLE,BANSISONS TEA INDUSTRIES LTD..BO
POONA DAL & OIL INDUSTRIES LTD.,POONADAL,BSE_KAGGLE,POONA DAL & OIL INDUSTRIES LTD..BO
TRANSGLOBE FOODS LTD.,TRANSFD,BSE_KAGGLE,TRANSGLOBE FOODS LTD..BO
ANIK INDUSTRIES LTD.,ANIKINDS,BSE_KAGGLE,ANIK INDUSTRIES LTD..BO
SHARAT INDUSTRIES LTD.,SHINDL,BSE_KAGGLE,SHARAT INDUSTRIES LTD..BO
Datiware Maritime Infra Ltd,DATIWARE,BSE_KAGGLE,Datiware Maritime Infra Ltd.BO
KMG MILK FOOD LTD.,KMGMILK,BSE_KAGGLE,KMG MILK FOOD LTD..BO
KSE LTD.-$,KSE,BSE_KAGGLE,KSE LTD.-$.BO
PIONEER AGRO EXTRACTS LTD.,PIONAGR,BSE_KAGGLE,PIONEER AGRO EXTRACTS LTD..BO
NARBADA GEMS AND JEWELLERY LTD.,NARBADA,BSE_KAGGLE,NARBADA GEMS AND JEWELLERY LTD..BO
VIRAT CRANE INDUSTRIES LTD.,VIRATCRA,BSE_KAGGLE,VIRAT CRANE INDUSTRIES LTD..BO
Ambar Protein Industries Ltd,AMBARPIL,BSE_KAGGLE,Ambar Protein Industries Ltd.BO
CHORDIA FOOD PRODUCTS LTD.,CHORDIA,BSE_KAGGLE,CHORDIA FOOD PRODUCTS LTD..BO
CIAN Agro Industries & Infrastructure Ltd,CIANAGRO,BSE_KAGGLE,CIAN Agro Industries & Infrastructure Ltd.BO
TAI INDUSTRIES LTD.-$,TAIIND,BSE_KAGGLE,TAI INDUSTRIES LTD.-$.BO
N.K.INDUSTRIES LTD.,NKIND,BSE_KAGGLE,N.K.INDUSTRIES LTD..BO
BKV INDUSTRIES LTD.,BKV,BSE_KAGGLE,BKV INDUSTRIES LTD..BO
NCC BLUE WATER PRODUCTS LTD.,NCCBLUE,BSE_KAGGLE,NCC BLUE WATER PRODUCTS LTD..BO
NORBEN TEA & EXPORTS LTD.,NORBTEAEXP,BSE_KAGGLE,NORBEN TEA & EXPORTS LTD..BO
ASIAN TEA & EXPORTS LTD.-$,ASIANTNE,BSE_KAGGLE,ASIAN TEA & EXPORTS LTD.-$.BO
Heritage Foods Limited,HERITGFOOD,BSE_KAGGLE,Heritage Foods Limited.BO
SIMRAN FARMS LTD.,SIMRAN,BSE_KAGGLE,SIMRAN FARMS LTD..BO
DFM FOODS LTD.,DFM,BSE_KAGGLE,DFM FOODS LTD..BO
CCL PRODUCTS (INDIA) LTD.,CCL,BSE_KAGGLE,CCL PRODUCTS (INDIA) LTD..BO
Kellton Tech Solutions Ltd.,KELLTONTEC,BSE_KAGGLE,Kellton Tech Solutions Ltd..BO
SURYO FOODS & INDUSTRIES LTD.,SURFI,BSE_KAGGLE,SURYO FOODS & INDUSTRIES LTD..BO
INTEGRATED PROTEINS LTD.,INTEGFD,BSE_KAGGLE,INTEGRATED PROTEINS LTD..BO
MAHAAN FOODS LTD.,MAHAANF,BSE_KAGGLE,MAHAAN FOODS LTD..BO
RICO AUTO INDUSTRIES LTD.,RICOAUTO,BSE_KAGGLE,RICO AUTO INDUSTRIES LTD..BO
OMAX AUTOS LTD.,OMAXAUTO,BSE_KAGGLE,OMAX AUTOS LTD..BO
MUNJAL SHOWA LTD.,MUNJALSHOW,BSE_KAGGLE,MUNJAL SHOWA LTD..BO
JAMNA AUTO INDUSTRIES LTD.,JAMNAAUTO,BSE_KAGGLE,JAMNA AUTO INDUSTRIES LTD..BO
SUNDARAM-CLAYTON LTD.,SUNCLAYLTD,BSE_KAGGLE,SUNDARAM-CLAYTON LTD..BO
Jtekt India Ltd,JTEKTINDIA,BSE_KAGGLE,Jtekt India Ltd.BO
MUNJAL AUTO INDUSTRIES LTD.,MUNJALAU,BSE_KAGGLE,MUNJAL AUTO INDUSTRIES LTD..BO
JAY BHARAT MARUTI LTD.,JAYBARMARU,BSE_KAGGLE,JAY BHARAT MARUTI LTD..BO
RACL Geartech Ltd,RACLGEAR,BSE_KAGGLE,RACL Geartech Ltd.BO
SAMKRG PISTONS & RINGS LTD.-$,SAMKRG,BSE_KAGGLE,SAMKRG PISTONS & RINGS LTD.-$.BO
EAST COAST STEEL LTD.,ECSTSTL,BSE_KAGGLE,EAST COAST STEEL LTD..BO
RATNAMANI METALS & TUBES LTD.-$,RATNAMANI,BSE_KAGGLE,RATNAMANI METALS & TUBES LTD.-$.BO
VESUVIUS INDIA LTD.,VESUVIUS,BSE_KAGGLE,VESUVIUS INDIA LTD..BO
AUTOMOTIVE STAMPINGS & ASSEMBLIES LTD.,ASAL,BSE_KAGGLE,AUTOMOTIVE STAMPINGS & ASSEMBLIES LTD..BO
ARCEE INDUSTRIES LTD.,ARCEEIN,BSE_KAGGLE,ARCEE INDUSTRIES LTD..BO
ABC INDIA LTD.-$,ABCINDQ,BSE_KAGGLE,ABC INDIA LTD.-$.BO
BALURGHAT TECHNOLOGIES LTD.,BALTE,BSE_KAGGLE,BALURGHAT TECHNOLOGIES LTD..BO
COASTAL ROADWAYS LTD.,COARO,BSE_KAGGLE,COASTAL ROADWAYS LTD..BO
SIBAR AUTO PARTS LTD.,SIBARAUT,BSE_KAGGLE,SIBAR AUTO PARTS LTD..BO
SHREYAS SHIPPING & LOGISTICS LTD.,SHREYAS,BSE_KAGGLE,SHREYAS SHIPPING & LOGISTICS LTD..BO
Starlog Enterprises Ltd,STARLOG,BSE_KAGGLE,Starlog Enterprises Ltd.BO
SHIVA SUITINGS LTD.,SHVSUIT,BSE_KAGGLE,SHIVA SUITINGS LTD..BO
Titan Intech Ltd,TITANIN,BSE_KAGGLE,Titan Intech Ltd.BO
INDO COUNT INDUSTRIES LTD.,ICIL,BSE_KAGGLE,INDO COUNT INDUSTRIES LTD..BO
MARAL OVERSEAS LTD.,MARALOVER,BSE_KAGGLE,MARAL OVERSEAS LTD..BO
SOMA TEXTILES & INDUSTRIES LTD.,SOMATEX,BSE_KAGGLE,SOMA TEXTILES & INDUSTRIES LTD..BO
SOURCE INDUSTRIES (INDIA) LTD.,SOURCEIND,BSE_KAGGLE,SOURCE INDUSTRIES (INDIA) LTD..BO
ADVANCE LIFESTYLES LTD.,ADVLIFE,BSE_KAGGLE,ADVANCE LIFESTYLES LTD..BO
KAKATIYA TEXTILES LTD.,KAKTEX,BSE_KAGGLE,KAKATIYA TEXTILES LTD..BO
Perfect-Octave Media Projects Ltd,OCTAVE,BSE_KAGGLE,Perfect-Octave Media Projects Ltd.BO
TRIDENT LTD.,TRIDENT,BSE_KAGGLE,TRIDENT LTD..BO
HISAR SPINNING MILLS LTD.,HISARSP,BSE_KAGGLE,HISAR SPINNING MILLS LTD..BO
ALOK INDUSTRIES LTD.,ALOKTEXT,BSE_KAGGLE,ALOK INDUSTRIES LTD..BO
PASARI SPINNING MILLS LTD.,PASARI,BSE_KAGGLE,PASARI SPINNING MILLS LTD..BO
SPENTEX INDUSTRIES LTD.,SPENTEX,BSE_KAGGLE,SPENTEX INDUSTRIES LTD..BO
AMARJOTHI SPINNING MILLS LTD.,AMARJOTHI,BSE_KAGGLE,AMARJOTHI SPINNING MILLS LTD..BO
OLYMPIA INDUSTRIES LTD.,OLYMPTX,BSE_KAGGLE,OLYMPIA INDUSTRIES LTD..BO
NAGREEKA EXPORTS LTD.-$,NAGREEKEXP,BSE_KAGGLE,NAGREEKA EXPORTS LTD.-$.BO
SUDITI INDUSTRIES LTD.,SUDTIND-B,BSE_KAGGLE,SUDITI INDUSTRIES LTD..BO
Shree Bhavya Fabrics Ltd,SBFL,BSE_KAGGLE,Shree Bhavya Fabrics Ltd.BO
GEM SPINNERS INDIA LTD.,GEMSPIN,BSE_KAGGLE,GEM SPINNERS INDIA LTD..BO
EUREKA INDUSTRIES LTD.,EUREKAI,BSE_KAGGLE,EUREKA INDUSTRIES LTD..BO
ADITYA SPINNERS LTD.,ADITYASP,BSE_KAGGLE,ADITYA SPINNERS LTD..BO
PRIME URBAN DEVELOPMENT INDIA LTD.,PRIMEURB,BSE_KAGGLE,PRIME URBAN DEVELOPMENT INDIA LTD..BO
DHANLAXMI FABRICS LTD.,DHANFAB,BSE_KAGGLE,DHANLAXMI FABRICS LTD..BO
SRI LAKSHMI SARASWATHI TEXTILES (ARNI) LTD.-$,SLSTLQ,BSE_KAGGLE,SRI LAKSHMI SARASWATHI TEXTILES (ARNI) LTD.-$.BO
ZODIAC CLOTHING CO.LTD.,ZODIACLOTH,BSE_KAGGLE,ZODIAC CLOTHING CO.LTD..BO
SRI RAMAKRISHNA MILLS (COIMBATORE) LTD.-$,SRMCL,BSE_KAGGLE,SRI RAMAKRISHNA MILLS (COIMBATORE) LTD.-$.BO
SUPER SPINNING MILLS LTD.,SUPERSPIN,BSE_KAGGLE,SUPER SPINNING MILLS LTD..BO
UNITED TEXTILES LTD.,UNITEDTE,BSE_KAGGLE,UNITED TEXTILES LTD..BO
SIL INVESTMENTS LTD.,SILINV,BSE_KAGGLE,SIL INVESTMENTS LTD..BO
SURYALAKSHMI COTTON MILLS LTD.,SURYALAXMI,BSE_KAGGLE,SURYALAKSHMI COTTON MILLS LTD..BO
SAMTEX FASHIONS LTD.-$,SAMTEX,BSE_KAGGLE,SAMTEX FASHIONS LTD.-$.BO
DHANALAXMI ROTO SPINNERS LTD.,DHANROTO,BSE_KAGGLE,DHANALAXMI ROTO SPINNERS LTD..BO
DAMODAR INDUSTRIES LTD.-$,DAMOINDUS,BSE_KAGGLE,DAMODAR INDUSTRIES LTD.-$.BO
SANBLUE CORPORATION LTD.,SANBLUE,BSE_KAGGLE,SANBLUE CORPORATION LTD..BO
UNIROYAL INDUSTRIES LTD.,UNIROYAL,BSE_KAGGLE,UNIROYAL INDUSTRIES LTD..BO
TATIA GLOBAL VENNTURE LTD.,TATIAGLOB,BSE_KAGGLE,TATIA GLOBAL VENNTURE LTD..BO
SUNIL INDUSTRIES LTD.,SUNILTX,BSE_KAGGLE,SUNIL INDUSTRIES LTD..BO
SRI NACHAMMAI COTTON MILLS LTD.-$,SRINACHA,BSE_KAGGLE,SRI NACHAMMAI COTTON MILLS LTD.-$.BO
SAMBANDAM SPINNING MILLS LTD.-$,SAMBANDAM,BSE_KAGGLE,SAMBANDAM SPINNING MILLS LTD.-$.BO
KANDAGIRI SPINNING MILLS LTD.-$,KANDAGIRI,BSE_KAGGLE,KANDAGIRI SPINNING MILLS LTD.-$.BO
PARAS PETROFILS LTD.,PARASPETRO,BSE_KAGGLE,PARAS PETROFILS LTD..BO
KITEX GARMENTS LTD.,KITEX,BSE_KAGGLE,KITEX GARMENTS LTD..BO
CRANEX LTD.,CRANEX,BSE_KAGGLE,CRANEX LTD..BO
BATLIBOI LTD.-$,BATLIBOI,BSE_KAGGLE,BATLIBOI LTD.-$.BO
AUSTIN ENGINEERING CO.LTD.,AUSTENG,BSE_KAGGLE,AUSTIN ENGINEERING CO.LTD..BO
UNITED DRILLING TOOLS LTD.,UNIDT,BSE_KAGGLE,UNITED DRILLING TOOLS LTD..BO
FLUIDOMAT LTD.,FLUIDOM,BSE_KAGGLE,FLUIDOMAT LTD..BO
EMA INDIA LTD.,EMAINDIA,BSE_KAGGLE,EMA INDIA LTD..BO
WINDSOR MACHINES LTD.,WINDMACHIN,BSE_KAGGLE,WINDSOR MACHINES LTD..BO
SHANTHI GEARS LTD.,SHANTIGEAR,BSE_KAGGLE,SHANTHI GEARS LTD..BO
Honda India Power Products Ltd,HONDAPOWER,BSE_KAGGLE,Honda India Power Products Ltd.BO
The Hi-Tech Gears Ltd,HITECHGEAR,BSE_KAGGLE,The Hi-Tech Gears Ltd.BO
ELGI EQUIPMENTS LTD.,ELGIEQUIP,BSE_KAGGLE,ELGI EQUIPMENTS LTD..BO
UNITED VAN DER HORST LTD.,UVDRHOR,BSE_KAGGLE,UNITED VAN DER HORST LTD..BO
KILBURN ENGINEERING LTD.,KLBRENG-B,BSE_KAGGLE,KILBURN ENGINEERING LTD..BO
BIRLA PRECISION TECHNOLOGIES LTD.,BIRLAPREC,BSE_KAGGLE,BIRLA PRECISION TECHNOLOGIES LTD..BO
YUKEN INDIA LTD.-$,YUKEN,BSE_KAGGLE,YUKEN INDIA LTD.-$.BO
TIMKEN INDIA LTD.,TIMKEN,BSE_KAGGLE,TIMKEN INDIA LTD..BO
VOITH PAPER FABRICS INDIA LTD.-$,VOITHPAPR,BSE_KAGGLE,VOITH PAPER FABRICS INDIA LTD.-$.BO
ARTSON ENGINEERING LTD.,ARTSONEN,BSE_KAGGLE,ARTSON ENGINEERING LTD..BO
SOLITAIRE MACHINE TOOLS LTD.,SOLIMAC,BSE_KAGGLE,SOLITAIRE MACHINE TOOLS LTD..BO
INDSIL HYDRO POWER AND MANGANESE LTD.-$,INDSILHYD,BSE_KAGGLE,INDSIL HYDRO POWER AND MANGANESE LTD.-$.BO
TMT (INDIA) LTD.,TMTIND-B1,BSE_KAGGLE,TMT (INDIA) LTD..BO
ITL INDUSTRIES LTD.-$,ITL,BSE_KAGGLE,ITL INDUSTRIES LTD.-$.BO
FRONTIER SPRINGS LTD.,FRONTSP,BSE_KAGGLE,FRONTIER SPRINGS LTD..BO
PRAJ INDUSTRIES LTD.,PRAJIND,BSE_KAGGLE,PRAJ INDUSTRIES LTD..BO
RASANDIK ENGINEERING INDUSTRIES INDIA LTD.-$,RASANDIK,BSE_KAGGLE,RASANDIK ENGINEERING INDUSTRIES INDIA LTD.-$.BO
YOGI SUNG-WON (INDIA) LTD.,YOGISUNG,BSE_KAGGLE,YOGI SUNG-WON (INDIA) LTD..BO
HLE Glascoat Ltd,HLEGLAS,BSE_KAGGLE,HLE Glascoat Ltd.BO
GUJARAT APOLLO INDUSTRIES LTD.,GUJAPOLLO,BSE_KAGGLE,GUJARAT APOLLO INDUSTRIES LTD..BO
TANEJA AEROSPACE & AVIATION LTD.-$,TANAA,BSE_KAGGLE,TANEJA AEROSPACE & AVIATION LTD.-$.BO
CONART ENGINEERS LTD.-$,CONART,BSE_KAGGLE,CONART ENGINEERS LTD.-$.BO
SHIVAGRICO IMPLEMENTS LTD.,SHIVAGR,BSE_KAGGLE,SHIVAGRICO IMPLEMENTS LTD..BO
M.M.FORGINGS LTD.-$,MMFL,BSE_KAGGLE,M.M.FORGINGS LTD.-$.BO
IYKOT HITECH TOOLROOM LTD.,IYKOTHITE,BSE_KAGGLE,IYKOT HITECH TOOLROOM LTD..BO
MAYUR UNIQUOTERS LTD.-$,MAYURUNIQ,BSE_KAGGLE,MAYUR UNIQUOTERS LTD.-$.BO
CENLUB INDUSTRIES LTD.,CENLUB,BSE_KAGGLE,CENLUB INDUSTRIES LTD..BO
RAJOO ENGINEERS LTD.-$,RAJOOENG,BSE_KAGGLE,RAJOO ENGINEERS LTD.-$.BO
VEEJAY LAKSHMI ENGINEERING WORKS LTD.-$,VJLAXMIE,BSE_KAGGLE,VEEJAY LAKSHMI ENGINEERING WORKS LTD.-$.BO
AHMEDABAD STEELCRAFT LTD.,AHMDSTE,BSE_KAGGLE,AHMEDABAD STEELCRAFT LTD..BO
GE T&D India Ltd,GET&D,BSE_KAGGLE,GE T&D India Ltd.BO
RAM RATNA WIRES LTD.-$,RAMRAT,BSE_KAGGLE,RAM RATNA WIRES LTD.-$.BO
JAYASWAL NECO INDUSTRIES LTD.,JAYNECOIND,BSE_KAGGLE,JAYASWAL NECO INDUSTRIES LTD..BO
KALPATARU POWER TRANSMISSION LTD.,KALPATPOWR,BSE_KAGGLE,KALPATARU POWER TRANSMISSION LTD..BO
NMS Resources Global Ltd,NMSRESRC,BSE_KAGGLE,NMS Resources Global Ltd.BO
Candour Techtex Ltd,CANDOUR,BSE_KAGGLE,Candour Techtex Ltd.BO
T & I GLOBAL LTD.,TIGLOB,BSE_KAGGLE,T & I GLOBAL LTD..BO
CONTROL PRINT LTD.-$,CONTROLPR,BSE_KAGGLE,CONTROL PRINT LTD.-$.BO
BEMCO HYDRAULICS LTD.,BEMHY,BSE_KAGGLE,BEMCO HYDRAULICS LTD..BO
ANSAL BUILDWELL LTD.-$,ANSALBU,BSE_KAGGLE,ANSAL BUILDWELL LTD.-$.BO
WEIZMANN LTD.,WEIZMANIND,BSE_KAGGLE,WEIZMANN LTD..BO
B.N.RATHI SECURITIES LTD.,BNRSEC,BSE_KAGGLE,B.N.RATHI SECURITIES LTD..BO
RISHI TECHTEX LTD.,RISHITECH,BSE_KAGGLE,RISHI TECHTEX LTD..BO
SINCLAIRS HOTELS LTD.-$,SINCLAIR,BSE_KAGGLE,SINCLAIRS HOTELS LTD.-$.BO
SAFARI INDUSTRIES (INDIA) LTD.,SAFARIND,BSE_KAGGLE,SAFARI INDUSTRIES (INDIA) LTD..BO
BINAYAK TEX PROCESSORS LTD.,ZBINTXPP,BSE_KAGGLE,BINAYAK TEX PROCESSORS LTD..BO
J.J.FINANCE CORPORATION LTD.,JJFINCOR,BSE_KAGGLE,J.J.FINANCE CORPORATION LTD..BO
COSMO FERRITES LTD.-$,COSMOFE,BSE_KAGGLE,COSMO FERRITES LTD.-$.BO
PLANTER POLYSACKS LTD.,ZPPOLYSA,BSE_KAGGLE,PLANTER POLYSACKS LTD..BO
FUTURISTIC SECURITIES LTD.,FUTURSEC,BSE_KAGGLE,FUTURISTIC SECURITIES LTD..BO
SANCO TRANS LTD.,SANCTRN,BSE_KAGGLE,SANCO TRANS LTD..BO
ADOR MULTIPRODUCTS LTD.,ADORMUL,BSE_KAGGLE,ADOR MULTIPRODUCTS LTD..BO
EIH ASSOCIATED HOTELS LTD.-$,EIHAHOTELS,BSE_KAGGLE,EIH ASSOCIATED HOTELS LTD.-$.BO
MEDI-CAPS LTD.-$,MEDICAPQ,BSE_KAGGLE,MEDI-CAPS LTD.-$.BO
OTCO INTERNATIONAL LTD.,OTCO,BSE_KAGGLE,OTCO INTERNATIONAL LTD..BO
MORGANITE CRUCIBLE (INDIA) LTD.,MORGANITE,BSE_KAGGLE,MORGANITE CRUCIBLE (INDIA) LTD..BO
B&A Packaging India Limited,BAPACK,BSE_KAGGLE,B&A Packaging India Limited.BO
ABAN OFFSHORE LTD.,ABAN,BSE_KAGGLE,ABAN OFFSHORE LTD..BO
KOKUYO CAMLIN LTD.-$,KOKUYOCMLN,BSE_KAGGLE,KOKUYO CAMLIN LTD.-$.BO
SRM ENERGY LTD.,SRMENERGY,BSE_KAGGLE,SRM ENERGY LTD..BO
BHARAT SEATS LTD.-$,BHARATSE,BSE_KAGGLE,BHARAT SEATS LTD.-$.BO
CONTINENTAL PETROLEUMS LTD.,CONTPTR,BSE_KAGGLE,CONTINENTAL PETROLEUMS LTD..BO
NB FOOTWEAR LTD.,NBFOOT,BSE_KAGGLE,NB FOOTWEAR LTD..BO
MACHINO PLASTICS LTD.-$,MACPLASQ,BSE_KAGGLE,MACHINO PLASTICS LTD.-$.BO
PEARL POLYMERS LTD.,PEARLPOLY,BSE_KAGGLE,PEARL POLYMERS LTD..BO
VENKY'S (INDIA) LTD.,VENKYS,BSE_KAGGLE,VENKY'S (INDIA) LTD..BO
ADVANI HOTELS & RESORTS (INDIA) LTD.,ADVANIHOTR,BSE_KAGGLE,ADVANI HOTELS & RESORTS (INDIA) LTD..BO
GV FILMS LTD.,GVFILM,BSE_KAGGLE,GV FILMS LTD..BO
SUPERHOUSE LTD.,SUPERHOUSE,BSE_KAGGLE,SUPERHOUSE LTD..BO
RAMA VISION LTD.,RAMAVISION,BSE_KAGGLE,RAMA VISION LTD..BO
TCPL PACKAGING LTD.-$,TCPLPACK,BSE_KAGGLE,TCPL PACKAGING LTD.-$.BO
SHRI GANG INDUSTRIES AND ALLIED PRODUCTS LTD.,SHRIGANG,BSE_KAGGLE,SHRI GANG INDUSTRIES AND ALLIED PRODUCTS LTD..BO
PURITY FLEX PACK LTD.,PURITY,BSE_KAGGLE,PURITY FLEX PACK LTD..BO
BALMER LAWRIE & CO.LTD.,BALMLAWRIE,BSE_KAGGLE,BALMER LAWRIE & CO.LTD..BO
KOVAI MEDICAL CENTER & HOSPITAL LTD.,KOVAI,BSE_KAGGLE,KOVAI MEDICAL CENTER & HOSPITAL LTD..BO
ELDECO HOUSING & INDUSTRIES LTD.,ELDEHSG,BSE_KAGGLE,ELDECO HOUSING & INDUSTRIES LTD..BO
MICROSE INDIA LTD.,MICROSE,BSE_KAGGLE,MICROSE INDIA LTD..BO
STANDARD SHOE SOLE AND MOULD (INDIA) LTD.,STDSHOE,BSE_KAGGLE,STANDARD SHOE SOLE AND MOULD (INDIA) LTD..BO
DCM Shriram Limited,DCMSHRIRAM,BSE_KAGGLE,DCM Shriram Limited.BO
DCM SHRIRAM INDUSTRIES LTD.-$,DCMSRMIND,BSE_KAGGLE,DCM SHRIRAM INDUSTRIES LTD.-$.BO
MAWANA SUGARS LTD.,MAWANASUG,BSE_KAGGLE,MAWANA SUGARS LTD..BO
MINI DIAMONDS (INDIA) LTD.,MINID,BSE_KAGGLE,MINI DIAMONDS (INDIA) LTD..BO
MAHA RASHTRA APEX CORPORATION LTD.,MAHAPEXLTD,BSE_KAGGLE,MAHA RASHTRA APEX CORPORATION LTD..BO
NILKAMAL LTD.,NILKAMAL,BSE_KAGGLE,NILKAMAL LTD..BO
NAHAR POLYFILMS LTD.,NAHARPOLY,BSE_KAGGLE,NAHAR POLYFILMS LTD..BO
3M INDIA LTD.,3MINDIA,BSE_KAGGLE,3M INDIA LTD..BO
Johnson Controls-Hitachi Air Conditioning India Ltd,JCHAC,BSE_KAGGLE,Johnson Controls-Hitachi Air Conditioning India Ltd.BO
JM FINANCIAL LTD.-$,JMFINANCIL,BSE_KAGGLE,JM FINANCIAL LTD.-$.BO
ADC India Communications Limited-$,ADCINDIA,BSE_KAGGLE,ADC India Communications Limited-$.BO
TAMILNADU TELECOMMUNICATIONS LTD.,TNTELE,BSE_KAGGLE,TAMILNADU TELECOMMUNICATIONS LTD..BO
SUNRAJ DIAMOND EXPORTS LTD.,SUNRAJDI,BSE_KAGGLE,SUNRAJ DIAMOND EXPORTS LTD..BO
RELIANCE INDUSTRIAL INFRASTRUCTURE LTD.,RIIL,BSE_KAGGLE,RELIANCE INDUSTRIAL INFRASTRUCTURE LTD..BO
SHARP INDIA LTD.,SHARP,BSE_KAGGLE,SHARP INDIA LTD..BO
Linde India Limited,LINDEINDIA,BSE_KAGGLE,Linde India Limited.BO
IND BANK HOUSING LTD.,INDBNK,BSE_KAGGLE,IND BANK HOUSING LTD..BO
JAI MATA GLASS LTD.,JAIMATAG,BSE_KAGGLE,JAI MATA GLASS LTD..BO
LOTUS CHOCOLATE CO.LTD.,LOTUSCHO,BSE_KAGGLE,LOTUS CHOCOLATE CO.LTD..BO
PACIFIC INDUSTRIES LTD.,PACIFICI,BSE_KAGGLE,PACIFIC INDUSTRIES LTD..BO
CHENNAI MEENAKSHI MULTISPECIALITY HOSPITAL LTD.-$,CMMHOSP,BSE_KAGGLE,CHENNAI MEENAKSHI MULTISPECIALITY HOSPITAL LTD.-$.BO
